index,student,state,district_num,formatted_dist_num,abbrev,district,candidate,party,website,twitter_handle,incumbent,age,gender,marital_status,white_non_hispanic,hispanic,black,partisian_lean_pvi,opposed,pct_urban,income,region
969,will,Illinois,11,11,IL,IL11,Nick Stella,Republican,http://stellaforcongress.com/,NickStellaMD,F,49.0,M,Married,T,F,F,D+9,T,99.74,65938.0,MW
970,will,Louisiana,2,2,LA,LA02,Cedric Richmond,Democratic,http://www.cedricrichmond.com/,CedricRichmond,T,45.0,M,Married,F,F,T,D+25,F,94.58,34603.0,S
971,will,Maryland,1,1,MD,MD01,Jesse Colvin,Democratic,http://jessecolvin.com/,Colvin4Congress,F,34.0,M,Married,T,F,F,R+14,T,59.41,64151.0,S
972,will,Maryland,1,1,MD,MD01,Andy Harris,Republican,http://www.andyharris.com/,Harris4Congress,T,61.0,M,Married,T,F,F,R+14,T,59.41,64151.0,S
973,will,Maryland,1,1,MD,MD01,Jenica Martin,Libertarian,http://www.martin4congress.us/,martin4maryland,F,39.0,F,Single,F,F,T,R+14,T,59.41,64151.0,S
974,will,Maryland,4,4,MD,MD04,David Bishop,Libertarian,http://www.bishop4congress.com/,Bishop4House,F,50.0,M,Married,T,F,F,D+28,T,98.57,71135.0,S
975,will,Maryland,4,4,MD,MD04,Anthony Brown,Democratic,http://www.anthonybrown.com/,AnthonyBrownMD4,T,56.0,M,Married,F,F,T,D+28,T,98.57,71135.0,S
976,will,Maryland,4,4,MD,MD04,George McDermott,Republican,http://georgemcdermott.com/,GeorgeMcDermot3,F,73.0,M,Married,T,F,F,D+28,T,98.57,71135.0,S
977,will,Massachusetts,1,1,MA,MA01,Richard Neal,Democratic,http://www.nealforcongress.com/,RepRichardNeal,T,69.0,M,Married,T,F,F,D+12,F,80.8,49270.0,NE
978,will,Minnesota,1,1,MN,MN01,Dan Feehan,Democratic,https://danfeehan.com/,danielfeehan,F,40.0,M,Married,T,F,F,R+5,T,62.53,52335.0,MW
979,will,Minnesota,1,1,MN,MN01,Jim Hagedorn,Republican,http://www.jimhagedorn.org/,JimHagedornMN,F,56.0,M,Single,T,F,F,R+5,T,62.53,52335.0,MW
980,will,Missouri,6,6,MO,MO06,Sam Graves,Republican,http://www.gravesforcongress.com/,RepSamGraves,T,54.0,M,Married,T,F,F,R+12,T,61.39,49367.0,MW
981,will,Missouri,6,6,MO,MO06,Dan Hogan,Libertarian,http://hogan4congress2016.my-free.website/,Hogan4Congress,F,36.0,M,Married,T,F,F,R+12,T,61.39,49367.0,MW
982,will,Missouri,6,6,MO,MO06,Henry Martin,Democratic,http://www.henrymartinforcongress.com/,hmforcongress,F,48.0,M,Married,F,F,T,R+12,T,61.39,49367.0,MW
983,will,New Jersey,6,6,NJ,NJ06,Frank Pallone,Democratic,http://www.pallonefornewjersey.com/,pallonefornj,F,66.0,M,Married,T,F,F,R+2,T,100,70878.0,NE
984,will,New Jersey,6,6,NJ,NJ06,Rich Pezzullo,Republican,http://www.pezzullo.com/,RichPezzulloNJ,T,59.0,M,Married,T,F,F,R+2,T,100,70878.0,NE
985,will,New Mexico,1,1,NM,NM01,Janice Arnold-Jones,Republican,https://www.janiceforcongress2018.com/,LadySunshineNM,F,66.0,M,Married,T,F,F,D+7,T,92.21,43618.0,W
986,will,New Mexico,1,1,NM,NM01,Debra Haaland,Democratic,http://debforcongress.com/,Deb4CongressNM,T,58.0,F,Single,T,F,F,D+7,T,92.21,43618.0,W
987,will,New Mexico,1,1,NM,NM01,Lloyd Princeton,Libertarian,https://lloydprinceton.com/,LloydPrinceton,F,49.0,M,Single,T,F,F,D+7,T,92.21,43618.0,W
988,will,New York,3,3,NY,NY03,Dan DeBono,Republican,http://www.debonoforcongress.com/,DanDeBono,F,49.0,M,Married,T,F,F,D+1,T,99.44,95699.0,NE
989,will,New York,3,3,NY,NY03,Tom Suozzi,Democratic,https://suozziforcongress.com/,Tom_Suozzi,T,56.0,M,Married,T,F,F,D+1,T,99.44,95699.0,NE
990,will,New York,25,25,NY,NY25,Jim Maxwell,Republican,https://drjimmaxwell.com/,drjimmaxwell,F,69.0,M,Single,T,F,F,D+8,T,95.52,49343.0,NE
991,will,New York,25,25,NY,NY25,Joe Morelle,Democratic,https://www.votemorelle.com/,votemorelle,F,60.0,M,Married,T,F,F,D+8,T,95.52,49343.0,NE
992,will,North Carolina,9,9,NC,NC09,Mark Harris,Republican,https://www.markharrisforcongress.com/,MarkHarrisNC9,T,52.0,M,Married,T,F,F,R+8,T,90.96,65681.0,S
993,will,North Carolina,9,9,NC,NC09,Dan McCready,Democratic,http://www.danmccready.com/,McCreadyForNC,F,35.0,M,Married,T,F,F,R+8,T,90.96,65681.0,S
994,will,North Carolina,9,9,NC,NC09,Jeff Scott,Libertarian,http://lpmeck.org/jeff-scott/,Kleptosclerosis,F,61.0,M,Single,T,F,F,R+8,T,90.96,65681.0,S
995,will,Ohio,4,4,OH,OH04,Janet Garrett,Democratic,http://www.janetgarrett.com/,Janet4OH,F,65.0,F,Married,T,F,F,R+14,T,63.02,45326.0,MW
996,will,Ohio,4,4,OH,OH04,Jim Jordan,Republican,http://jimjordanforcongress.com/,Votejimjordan,T,54.0,M,Married,T,F,F,R+14,T,63.02,45326.0,MW
997,will,Ohio,8,8,OH,OH08,Warren Davidson,Republican,http://www.davidsonforcongress.com/,Vote_Davidson,T,48.0,M,Married,T,F,F,R+17,T,75.68,48452.0,MW
998,will,Ohio,8,8,OH,OH08,Vanessa Enoch,Democratic,https://enochforcongress.com/,DrVEnoch,F,48.0,F,Single,F,F,T,R+17,T,75.68,48452.0,MW
999,will,Oregon,5,5,OR,OR05,Mark Callahan,Republican,http://callahanfororegon.com/,Callahan4Oregon,F,41.0,M,Single,T,F,F,EVEN,T,84.26,49677.0,W
1000,will,Oregon,5,5,OR,OR05,Kurt Schrader,Democratic,http://www.kurtschrader.com/,VoteSchrader,T,66.0,M,Single,T,F,F,EVEN,T,84.26,49677.0,W
1001,will,Pennsylvania,6,6,PA,PA06,Chrissy Houlahan,Democratic,http://www.chrissyhoulahanforcongress.com/,HoulahanForPa,F,51.0,F,Married,T,F,F,D+2,T,89.07,69570.0,NE
1002,will,Pennsylvania,6,6,PA,PA06,Greg McCauley,Republican,https://mccauleyforcongress.com/,McCauley4PA,F,62.0,M,Married,T,F,F,D+2,T,89.07,69570.0,NE
1003,will,Pennsylvania,12,12,PA,PA12,Marc Friedenberg,Democratic,http://www.marcforpa.com/,MarcForPA,F,34.0,M,Married,F,T,F,R+17,T,74.68,53080.0,NE
1004,will,Pennsylvania,12,12,PA,PA12,Jerry Kairnes,Independent,http://www.jerrykairnesforcongress.com/,gogojerrygo,F,48.0,M,Single,T,F,F,R+17,T,74.68,53080.0,NE
1005,will,Pennsylvania,12,12,PA,PA12,Tom Marino,Republican,http://www.tommarinoforcongress.com/,MarinoPA10,T,66.0,M,Married,T,F,F,R+17,T,74.68,53080.0,NE
1006,will,Pennsylvania,15,15,PA,PA15,Susan Boser,Democratic,https://www.susanboserforcongress.com/,BoserforPA,F,61.0,F,Unknown,T,F,F,R+20,T,82.89,54470.0,NE
1007,will,Pennsylvania,15,15,PA,PA15,Glenn Thompson,Republican,http://www.friendsofglennthompson.com/,GT_TeamGT,T,59.0,M,Married,T,F,F,R+20,T,82.89,54470.0,NE
1008,will,Tennessee,1,1,TN,TN01,Marty Olsen,Democratic,http://olsenforcongress.com/,martyo4congress,F,58.0,M,Married,T,F,F,R+28,T,57.46,37197.0,S
1009,will,Tennessee,1,1,TN,TN01,Phil Roe,Republican,http://www.roe4congress.com/,DrPhilRoe,T,72.0,M,Married,T,F,F,R+28,T,57.46,37197.0,S
1010,will,Tennessee,1,1,TN,TN01,Michael Salyer,Independent,https://www.facebook.com/SalyerForUSCongress,Salyer2012,F,51.0,M,Single,T,F,F,R+28,T,57.46,37197.0,S
1011,will,Tennessee,2,2,TN,TN02,Tim Burchett,Republican,https://www.burchettforcongress.com/,timburchett,F,52.0,M,Married,T,F,F,R+20,T,74.15,43576.0,S
1012,will,Tennessee,2,2,TN,TN02,Jeffrey Grunau,Independent,http://reasonanddecency.com/,,F,56.0,M,Unknown,T,F,F,R+20,T,74.15,43576.0,S
1013,will,Tennessee,2,2,TN,TN02,Renee Hoyos,Democratic,http://hoyosforcongress.com/,Hoyos4Congress,F,52.0,F,Single,T,F,F,R+20,T,74.15,43576.0,S
1014,will,Tennessee,2,2,TN,TN02,Greg Samples,Independent,http://gregsamples4congress.com/,gregsamples,F,67.0,M,Married,T,F,F,R+20,T,74.15,43576.0,S
1015,will,Tennessee,2,2,TN,TN02,Marc Whitmire,Independent,https://whitmire2018.com/,whitmire2018,F,35.0,M,Married,T,F,F,R+20,T,74.15,43576.0,S
1016,will,Tennessee,3,3,TN,TN03,Chuck Fleischmann,Republican,https://www.chuckforcongress.com/,chuck4congress,T,55.0,M,Married,T,F,F,R+18,T,62.76,38020.0,S
1017,will,Tennessee,3,3,TN,TN03,Danielle Mitchell,Democratic,https://www.mitchell4congress.com/,DMMD4TNCongress,F,41.0,F,Unknown,T,F,F,R+18,T,62.76,38020.0,S
1018,will,Tennessee,3,3,TN,TN03,Rick Tyler,Independent,http://ricktylerforcongress.com/,USAWhiteAgain,F,61.0,M,Unknown,T,F,F,R+18,T,62.76,38020.0,S
1019,will,Tennessee,4,4,TN,TN04,Scott DesJarlais,Republican,http://www.scottdesjarlais.com/,tndesjarlais,T,54.0,M,Married,T,F,F,R+20,T,56.16,42506.0,S
1020,will,Tennessee,4,4,TN,TN04,Mariah Phillips,Democratic,https://www.mariah4congress.com/,Mariah4Congress,F,42.0,F,Married,T,F,F,R+20,T,56.16,42506.0,S
1021,will,Tennessee,4,4,TN,TN04,Michael Shupe,Independent,https://www.facebook.com/Mike-for-Congress-1893543124307166/,mike4congresstn,F,58.0,M,Unknown,T,F,F,R+20,T,56.16,42506.0,S
1022,will,Texas,4,4,TX,TX04,Ken Ashby,Libertarian,,,F,60.0,M,Married,T,F,F,R+28,T,48.85,46846.0,S
1023,will,Texas,4,4,TX,TX04,Catherine Krantz,Democratic,http://catherinekrantzforcongress.com/,Krantz4Congress,F,47.0,F,Single,T,F,F,R+28,T,48.85,46846.0,S
1024,will,Texas,4,4,TX,TX04,John Ratcliffe,Republican,http://ratcliffeforcongress.com/,RatcliffeTX4,T,52.0,M,Married,T,F,F,R+28,T,48.85,46846.0,S
1025,will,Texas,6,6,TX,TX06,Jason Allen Harber,Libertarian,,,F,39.0,M,Unknown,T,F,F,R+9,T,88.69,55788.0,S
1026,will,Texas,6,6,TX,TX06,Jana Lynne Sanchez,Democratic,https://sanchez4texas.com/,janasanchez,F,54.0,F,Unknown,F,T,F,R+9,T,88.69,55788.0,S
1027,will,Texas,6,6,TX,TX06,Ron Wright,Republican,https://www.wright4congress.com/,ron4congress,T,51.0,M,Married,T,F,F,R+9,T,88.69,55788.0,S
1028,will,Texas,16,16,TX,TX16,Veronica Escobar,Democratic,http://www.veronicaescobar.com/,vgescobar,T,49.0,F,Married,F,T,F,D+17,T,98.36,41434.0,S
1029,will,Texas,16,16,TX,TX16,Ben Mendoza,Independent,https://benmenus2018.com/,bentex2055,F,52.0,M,Unknown,F,T,F,D+17,T,98.36,41434.0,S
1030,will,Texas,16,16,TX,TX16,Rick Seeberger,Republican,https://www.seebergerforcongress.com/,RickSeeberger,F,64.0,M,Unknown,T,f,F,D+17,T,98.36,41434.0,S
1031,will,Texas,20,20,TX,TX20,Jeffrey Blunt,Libertarian,,,F,55.0,M,Unknown,T,F,F,D+10,T,99.62,42934.0,S
1032,will,Texas,20,20,TX,TX20,Joaquín Castro,Democratic,http://www.castroforcongress.com/,Castro4Congress,T,44.0,M,Married,F,T,F,D+10,T,99.62,42934.0,S
1033,will,Utah,2,2,UT,UT02,Jan Garbett,United Utah,https://www.jangarbettforcongress.com/,VoteJanGarbett,F,62.0,F,Married,T,F,F,R+16,T,87.04,49178.0,W
1034,will,Utah,2,2,UT,UT02,Shireen Ghorbani,Democratic,http://shireenforcongress.com/,ShireenGhorbani,F,37.0,F,Married,T,F,F,R+16,T,87.04,49178.0,W
1035,will,Utah,2,2,UT,UT02,Chris Stewart,Republican,http://www.stewartforutah.com/,StewartforUtah,T,58.0,M,Married,T,F,F,R+16,T,87.04,49178.0,W
1036,will,Utah,2,2,UT,UT02,Jeffrey Whipple,Libertarian,https://www.whippleforcongress.org/,jeffreywhipple,F,32.0,M,Married,T,F,F,R+16,T,87.04,49178.0,W
1037,will,Virginia,10,10,VA,VA10,Barbara Comstock,Republican,http://www.barbaracomstockforcongress.com/,BarbaraComstock,T,59.0,F,Married,T,F,F,D+1,T,85.53,109505.0,S
1038,will,Virginia,10,10,VA,VA10,Jennifer Wexton,Democratic,http://jenniferwexton.com/,JenniferWexton,F,50.0,F,Married,T,F,F,D+1,T,85.53,109505.0,S
1039,will,West Virginia,1,1,WV,WV01,Kendra Fershee,Democratic,http://www.teamkendrawv.com/,teamkendrawv,F,45.0,F,Married,T,F,F,R+19,T,54.79,39170.0,S
1040,will,West Virginia,1,1,WV,WV01,David McKinley,Republican,http://www.mckinley2016.com/,McKinleyforWV,T,71.0,M,Married,T,F,F,R+19,T,54.79,39170.0,S
1041,will,Oregon,5,5,OR,OR05,Marvin Sandnes,Green,https://marvinsandnes.org/,MarvinSandnes,F,62.0,M,Married,T,F,F,EVEN,T,84.26,49677.0,W
